,CustomerID,R_Value,F_Value,M_Value,R_Score,F_Score,M_Score,Segment,Country
2213,15364.0,3216.0,29,4818735.3320010165,2,2,3,Customers needing Attention,United Kingdom
2214,15365.0,3146.0,114,4821049.652001014,4,4,3,Loyal Customers,United Kingdom
2215,15366.0,3196.0,44,4821652.162001014,2,3,3,Loyal Customers,United Kingdom
2216,15367.0,3178.0,95,4823529.752001013,3,4,3,Loyal Customers,United Kingdom
2217,15368.0,3142.0,4,4823976.692001012,4,1,3,Potential Loyalist,United Kingdom
2218,15370.0,3161.0,94,4826362.742001011,3,4,3,Loyal Customers,United Kingdom
2219,15372.0,3258.0,27,4828370.142001012,2,2,3,Customers needing Attention,United Kingdom
2220,15373.0,3129.0,132,4830786.052001015,5,5,3,Loyal Customers,United Kingdom
2221,15374.0,3249.0,3,4830954.052001015,2,1,3,Customers needing Attention,United Kingdom
2222,15376.0,3161.0,117,4832187.412001016,3,4,3,Loyal Customers,United Kingdom
2223,15379.0,3290.0,194,4835890.702001011,2,5,3,Loyal Customers,United Kingdom
2224,15380.0,3129.0,36,4837580.96200101,5,3,3,Loyal Customers,United Kingdom
2225,15381.0,3334.0,8,4838177.812001009,1,1,3,Customers needing Attention,United Kingdom
2226,15382.0,3135.0,302,4844133.522001017,5,5,3,Loyal Customers,United Kingdom
2227,15384.0,3290.0,41,4844775.932001018,2,3,3,Loyal Customers,United Kingdom
2228,15385.0,3161.0,12,4845092.81200102,3,1,3,Potential Loyalist,United Kingdom
2229,15386.0,3307.0,31,4845486.95200102,1,3,3,At Risk,United Kingdom
2230,15388.0,3391.0,10,4845627.49200102,1,1,3,Customers needing Attention,Canada
2231,15389.0,3293.0,1,4846127.49200102,2,1,3,Customers needing Attention,United Kingdom
2232,15392.0,3125.0,84,4847663.022001019,5,4,3,Loyal Customers,United Kingdom
2233,15393.0,3137.0,12,4847894.88200102,4,1,3,Potential Loyalist,United Kingdom
2234,15394.0,3130.0,85,4850078.422001016,5,4,3,Loyal Customers,United Kingdom
2235,15395.0,3446.0,7,4850185.872001016,1,1,3,Customers needing Attention,United Kingdom
2236,15396.0,3233.0,14,4850474.052001016,2,1,3,Customers needing Attention,United Kingdom
2237,15397.0,3410.0,6,4850568.052001015,1,1,3,Customers needing Attention,United Kingdom
2238,15398.0,3137.0,73,4851913.582001018,4,4,3,Loyal Customers,United Kingdom
2239,15399.0,3122.0,50,4852729.352001018,5,3,3,Loyal Customers,United Kingdom
2240,15400.0,3213.0,12,4853445.552001019,2,1,3,Customers needing Attention,United Kingdom
2241,15402.0,3269.0,42,4854072.322001024,2,3,3,Loyal Customers,United Kingdom
2242,15405.0,3310.0,8,4854421.422001025,1,1,3,Customers needing Attention,United Kingdom
2243,15406.0,3152.0,53,4854932.132001022,4,3,3,Loyal Customers,United Kingdom
2244,15407.0,3154.0,153,4855988.572001032,3,5,3,Loyal Customers,United Kingdom
2245,15408.0,3385.0,34,4856255.752001035,1,3,3,At Risk,United Kingdom
2246,15410.0,3205.0,122,4859706.592001029,2,5,3,Loyal Customers,United Kingdom
2247,15411.0,3147.0,99,4861065.472001033,4,4,3,Loyal Customers,United Kingdom
2248,15412.0,3292.0,10,4861256.002001033,2,1,3,Customers needing Attention,United Kingdom
2249,15414.0,3130.0,39,4862030.902001035,5,3,3,Loyal Customers,United Kingdom
2250,15415.0,3434.0,48,4862603.712001037,1,3,3,At Risk,United Kingdom
2251,15416.0,3185.0,192,4866588.032001035,3,5,3,Loyal Customers,United Kingdom
2252,15417.0,3206.0,28,4867096.832001032,2,2,3,Customers needing Attention,United Kingdom
2253,15419.0,3145.0,8,4867232.692001033,4,1,3,Potential Loyalist,United Kingdom
2254,15421.0,3179.0,53,4868183.052001031,3,3,3,Loyal Customers,United Kingdom
2255,15422.0,3444.0,6,4868280.752001031,1,1,3,Customers needing Attention,United Kingdom
2256,15423.0,3159.0,2,4868324.252001031,3,1,3,Potential Loyalist,United Kingdom
2257,15424.0,3375.0,17,4868707.592001032,1,2,3,At Risk,United Kingdom
2258,15426.0,3140.0,292,4870154.982001035,4,5,3,Loyal Customers,United Kingdom
2259,15427.0,3154.0,306,4871638.122001052,3,5,3,Loyal Customers,United Kingdom
2260,15428.0,3136.0,6,4871731.902001052,4,1,3,Potential Loyalist,United Kingdom
2261,15429.0,3147.0,82,4872129.252001054,4,4,3,Loyal Customers,United Kingdom
2262,15432.0,3144.0,10,4872300.442001052,4,1,3,Potential Loyalist,United Kingdom
2263,15433.0,3334.0,41,4872833.742001054,1,3,3,At Risk,United Kingdom
2264,15434.0,3129.0,55,4873875.2220010515,5,3,3,Loyal Customers,United Kingdom
2265,15435.0,3143.0,29,4874024.512001056,4,2,3,Potential Loyalist,United Kingdom
2266,15436.0,3133.0,329,4875147.0420010695,5,5,3,Loyal Customers,United Kingdom
2267,15437.0,3383.0,45,4875347.202001073,1,3,3,At Risk,United Kingdom
2268,15438.0,3252.0,25,4875503.782001075,2,2,3,Customers needing Attention,United Kingdom
2269,15440.0,3175.0,62,4875887.462001077,3,4,3,Loyal Customers,United Kingdom
2270,15442.0,3369.0,2,4876481.462001077,1,1,3,Customers needing Attention,United Kingdom
2271,15443.0,3122.0,382,4879718.372001096,5,5,3,Loyal Customers,United Kingdom
2272,15444.0,3130.0,219,4881136.63200111,5,5,3,Loyal Customers,United Kingdom
2273,15445.0,3385.0,5,4881250.132001111,1,1,3,Customers needing Attention,United Kingdom
2274,15447.0,3451.0,9,4881405.302001111,1,1,3,Customers needing Attention,United Kingdom
2275,15448.0,3433.0,28,4881899.94200111,1,2,3,At Risk,United Kingdom
2276,15449.0,3147.0,60,4882874.46200111,4,4,3,Loyal Customers,United Kingdom
2277,15450.0,3151.0,30,4883304.30200111,4,3,3,Loyal Customers,United Kingdom
2278,15452.0,3150.0,58,4883843.032001112,4,3,3,Loyal Customers,United Kingdom
2279,15453.0,3122.0,286,4885231.402001127,5,5,3,Loyal Customers,United Kingdom
2280,15454.0,3483.0,25,4885410.502001129,1,2,3,At Risk,United Kingdom
2281,15456.0,3404.0,60,4885857.722001128,1,4,3,At Risk,United Kingdom
2282,15457.0,3383.0,58,4886094.792001128,1,3,3,At Risk,United Kingdom
2283,15458.0,3146.0,7,4886256.432001128,4,1,3,Potential Loyalist,United Kingdom
2284,15460.0,3475.0,58,4886473.1920011295,1,3,3,At Risk,United Kingdom
2285,15462.0,3215.0,11,4886707.792001129,2,1,3,Customers needing Attention,United Kingdom
2286,15463.0,3150.0,7,4886833.932001129,4,1,3,Potential Loyalist,United Kingdom
2287,15464.0,3459.0,157,4887882.782001137,1,5,3,At Risk,United Kingdom
2288,15465.0,3140.0,97,4895237.402001133,4,4,3,Loyal Customers,United Kingdom
2289,15466.0,3206.0,57,4895571.932001134,2,3,3,Loyal Customers,United Kingdom
2290,15467.0,3130.0,52,4896096.812001134,5,3,3,Loyal Customers,United Kingdom
2291,15468.0,3172.0,24,4896564.322001134,3,2,3,Potential Loyalist,United Kingdom
2292,15469.0,3171.0,24,4897102.872001136,3,2,3,Potential Loyalist,United Kingdom
2293,15471.0,3123.0,77,4897572.352001135,5,4,3,Loyal Customers,United Kingdom
2294,15472.0,3234.0,76,4897943.912001133,2,4,3,Loyal Customers,United Kingdom
2295,15473.0,3135.0,11,4899715.112001133,5,1,3,Potential Loyalist,United Kingdom
2296,15475.0,3198.0,29,4900169.2220011335,2,2,3,Customers needing Attention,United Kingdom
2297,15478.0,3161.0,46,4901610.6420011325,3,3,3,Loyal Customers,United Kingdom
2298,15480.0,3237.0,45,4902516.142001131,2,3,3,Loyal Customers,Malta
2299,15482.0,3136.0,98,4913571.102001132,4,4,3,Loyal Customers,United Kingdom
2300,15483.0,3282.0,88,4913804.912001131,2,4,3,Loyal Customers,United Kingdom
2301,15484.0,3122.0,188,4917399.222001135,5,5,3,Loyal Customers,United Kingdom
2302,15485.0,3151.0,86,4919974.222001139,4,4,3,Loyal Customers,United Kingdom
2303,15488.0,3213.0,2,4920065.542001139,2,1,3,Customers needing Attention,United Kingdom
2304,15489.0,3143.0,50,4921199.8220011415,4,3,3,Loyal Customers,United Kingdom
2305,15491.0,3216.0,154,4924299.912001143,2,5,3,Loyal Customers,United Kingdom
2306,15492.0,3149.0,35,4924959.372001144,4,3,3,Loyal Customers,United Kingdom
2307,15493.0,3153.0,297,4926961.172001171,4,5,3,Loyal Customers,United Kingdom
2308,15494.0,3142.0,125,4928260.402001177,4,5,3,Loyal Customers,United Kingdom
2309,15497.0,3138.0,15,4929522.602001178,4,2,3,Potential Loyalist,United Kingdom
2310,15498.0,3123.0,512,4942839.002001182,5,5,3,Loyal Customers,United Kingdom
2311,15500.0,3129.0,68,4943970.562001183,5,4,3,Loyal Customers,United Kingdom
2312,15502.0,3136.0,213,4954355.492001191,4,5,3,Loyal Customers,United Kingdom
2313,15503.0,3483.0,70,4954502.582001194,1,4,3,At Risk,United Kingdom
2314,15504.0,3202.0,13,4954555.412001194,2,1,3,Customers needing Attention,United Kingdom
2315,15505.0,3173.0,97,4958166.372001197,3,4,3,Loyal Customers,United Kingdom
2316,15506.0,3143.0,164,4959145.632001198,4,5,3,Loyal Customers,United Kingdom
2317,15507.0,3292.0,46,4959637.992001199,2,3,3,Loyal Customers,United Kingdom
2318,15508.0,3310.0,92,4960638.262001206,1,4,3,At Risk,United Kingdom
2319,15510.0,3451.0,1,4960888.262001206,1,1,3,Customers needing Attention,United Kingdom
2320,15511.0,3132.0,160,4961797.492001214,5,5,3,Loyal Customers,United Kingdom
2321,15512.0,3276.0,7,4961918.492001214,2,1,3,Customers needing Attention,United Kingdom
2322,15513.0,3154.0,308,4976676.7120012175,3,5,3,Loyal Customers,United Kingdom
2323,15514.0,3133.0,178,4980816.172001219,5,5,3,Loyal Customers,United Kingdom
2324,15516.0,3165.0,15,4980878.602001221,3,2,3,Potential Loyalist,United Kingdom
2325,15517.0,3354.0,27,4981145.632001219,1,2,3,At Risk,United Kingdom
2326,15518.0,3185.0,214,4983088.082001228,3,5,3,Loyal Customers,United Kingdom
2327,15520.0,3122.0,18,4983431.58200123,5,2,3,Potential Loyalist,United Kingdom
2328,15521.0,3161.0,185,4986431.7820012355,3,5,3,Loyal Customers,United Kingdom
2329,15522.0,3153.0,57,4986830.622001231,4,3,3,Loyal Customers,United Kingdom
2330,15523.0,3205.0,10,4987242.632001231,2,1,3,Customers needing Attention,United Kingdom
2331,15524.0,3145.0,1,4987682.632001231,4,1,3,Potential Loyalist,United Kingdom
2332,15525.0,3123.0,178,4988508.5520012425,5,5,3,Loyal Customers,United Kingdom
2333,15526.0,3154.0,4,4988656.992001243,3,1,3,Potential Loyalist,United Kingdom
2334,15527.0,3139.0,163,4991086.772001248,4,5,3,Loyal Customers,United Kingdom
2335,15528.0,3375.0,26,4991316.102001248,1,2,3,At Risk,United Kingdom
2336,15529.0,3143.0,672,4995311.3320012605,4,5,3,Loyal Customers,United Kingdom
2337,15530.0,3142.0,108,4996813.682001262,4,4,3,Loyal Customers,United Kingdom
2338,15531.0,3129.0,228,4998821.122001262,5,5,3,Loyal Customers,United Kingdom
2339,15532.0,3146.0,256,5000402.052001279,4,5,3,Loyal Customers,United Kingdom
2340,15533.0,3140.0,83,5001209.622001283,4,4,3,Loyal Customers,United Kingdom
2341,15535.0,3294.0,75,5001746.022001286,2,4,3,Loyal Customers,United Kingdom
2342,15537.0,3284.0,24,5001856.942001288,2,2,3,Customers needing Attention,United Kingdom
2343,15539.0,3128.0,41,5002395.402001288,5,3,3,Loyal Customers,United Kingdom
2344,15540.0,3132.0,15,5002608.702001287,5,2,3,Potential Loyalist,United Kingdom
2345,15541.0,3235.0,29,5002693.832001286,2,2,3,Customers needing Attention,United Kingdom
2346,15543.0,3409.0,28,5002821.692001288,1,2,3,At Risk,United Kingdom
2347,15544.0,3130.0,259,5006368.402001275,5,5,3,Loyal Customers,United Kingdom
2348,15545.0,3175.0,81,5006661.122001284,3,4,3,Loyal Customers,United Kingdom
2349,15547.0,3128.0,702,5011615.962001315,5,5,3,Loyal Customers,United Kingdom
2350,15549.0,3198.0,115,5013309.222001314,2,4,3,Loyal Customers,United Kingdom
2351,15550.0,3125.0,61,5013884.852001313,5,4,3,Loyal Customers,United Kingdom
2352,15551.0,3157.0,29,5014320.912001316,3,2,3,Potential Loyalist,United Kingdom
2353,15552.0,3338.0,17,5014411.032001317,1,2,3,At Risk,United Kingdom
2354,15553.0,3181.0,56,5014848.26200132,3,3,3,Loyal Customers,United Kingdom
2355,15554.0,3398.0,14,5015065.462001321,1,1,3,Customers needing Attention,United Kingdom
2356,15555.0,3133.0,899,5019870.632001332,5,5,3,Loyal Customers,United Kingdom
2357,15556.0,3145.0,31,5020150.4020013325,4,3,3,Loyal Customers,United Kingdom
2358,15557.0,3149.0,20,5020624.052001334,4,2,3,Potential Loyalist,United Kingdom
2359,15561.0,3132.0,27,5021424.642001333,5,2,3,Potential Loyalist,United Kingdom
2360,15562.0,3472.0,1,5021559.1920013325,1,1,3,Customers needing Attention,United Kingdom
2361,15563.0,3143.0,113,5022959.632001331,4,4,3,Loyal Customers,United Kingdom
2362,15565.0,3171.0,8,5023132.792001331,3,1,3,Potential Loyalist,United Kingdom
2363,15567.0,3139.0,7,5023318.802001331,4,1,3,Potential Loyalist,United Kingdom
2364,15568.0,3123.0,53,5024077.09200133,5,3,3,Loyal Customers,United Kingdom
2365,15569.0,3224.0,31,5025452.802001329,2,3,3,Loyal Customers,United Kingdom
2366,15570.0,3128.0,323,5029618.3220013445,5,5,3,Loyal Customers,United Kingdom
2367,15571.0,3132.0,57,5030268.752001347,5,3,3,Loyal Customers,United Kingdom
2368,15572.0,3125.0,215,5032821.612001356,5,5,3,Loyal Customers,United Kingdom
2369,15573.0,3152.0,104,5033429.062001364,4,4,3,Loyal Customers,United Kingdom
2370,15574.0,3298.0,168,5034131.312001371,2,5,3,Loyal Customers,United Kingdom
2371,15576.0,3158.0,45,5035071.982001374,3,3,3,Loyal Customers,United Kingdom
2372,15577.0,3272.0,39,5035330.862001376,2,3,3,Loyal Customers,United Kingdom
2373,15578.0,3283.0,13,5035457.962001375,2,1,3,Customers needing Attention,United Kingdom
2374,15579.0,3189.0,51,5035806.562001382,3,3,3,Loyal Customers,United Kingdom
2375,15581.0,3241.0,150,5039486.532001388,2,5,3,Loyal Customers,United Kingdom
2376,15582.0,3145.0,44,5040169.442001392,4,3,3,Loyal Customers,United Kingdom
2377,15584.0,3144.0,123,5040894.552001401,4,5,3,Loyal Customers,United Kingdom
2378,15585.0,3297.0,31,5041349.852001398,2,3,3,Loyal Customers,United Kingdom
2379,15587.0,3171.0,9,5042263.532001398,3,1,3,Potential Loyalist,United Kingdom
2380,15589.0,3376.0,29,5042742.062001397,1,2,3,At Risk,United Kingdom
2381,15592.0,3167.0,24,5043130.642001398,3,2,3,Potential Loyalist,United Kingdom
2382,15593.0,3191.0,5,5043330.442001399,3,1,3,Potential Loyalist,United Kingdom
2383,15594.0,3136.0,103,5045102.222001392,4,4,3,Loyal Customers,United Kingdom
2384,15596.0,3221.0,77,5046508.812001392,2,4,3,Loyal Customers,United Kingdom
2385,15597.0,3156.0,22,5046833.382001391,3,2,3,Potential Loyalist,United Kingdom
2386,15598.0,3174.0,14,5047074.062001391,3,1,3,Potential Loyalist,United Kingdom
2387,15599.0,3147.0,52,5047835.802001393,4,3,3,Loyal Customers,United Kingdom
2388,15601.0,3132.0,410,5054612.362001403,5,5,3,Loyal Customers,United Kingdom
2389,15602.0,3129.0,47,5055910.232001403,5,3,3,Loyal Customers,United Kingdom
2390,15603.0,3199.0,2,5055958.712001403,2,1,3,Customers needing Attention,United Kingdom
2391,15604.0,3173.0,17,5056175.1020014025,3,2,3,Potential Loyalist,United Kingdom
2392,15605.0,3157.0,67,5057373.332001403,3,4,3,Loyal Customers,United Kingdom
2393,15606.0,3182.0,77,5060293.492001405,3,4,3,Loyal Customers,United Kingdom
2394,15607.0,3457.0,13,5060398.252001404,1,1,3,Customers needing Attention,United Kingdom
2395,15608.0,3149.0,60,5061491.932001405,4,4,3,Loyal Customers,United Kingdom
2396,15609.0,3305.0,16,5061790.412001405,1,2,3,At Risk,United Kingdom
2397,15610.0,3172.0,6,5061902.872001404,3,1,3,Potential Loyalist,United Kingdom
2398,15611.0,3130.0,43,5063494.322001407,5,3,3,Loyal Customers,United Kingdom
2399,15612.0,3157.0,6,5063689.472001406,3,1,3,Potential Loyalist,United Kingdom
2400,15615.0,3131.0,423,5074089.212001399,5,5,3,Loyal Customers,United Kingdom
2401,15618.0,3153.0,45,5074866.063001397,4,3,3,Loyal Customers,United Kingdom
2402,15619.0,3131.0,3,5075202.4630013965,5,1,3,Potential Loyalist,United Kingdom
2403,15620.0,3177.0,100,5076755.643001401,3,4,3,Loyal Customers,United Kingdom
2404,15621.0,3125.0,16,5078048.673001403,5,2,3,Potential Loyalist,United Kingdom
2405,15622.0,3164.0,185,5081758.233001407,3,5,3,Loyal Customers,United Kingdom
2406,15623.0,3262.0,19,5082059.263001408,2,2,3,Customers needing Attention,United Kingdom
2407,15624.0,3237.0,34,5082647.393001407,2,3,3,Loyal Customers,United Kingdom
2408,15625.0,3224.0,64,5084181.653001406,2,4,3,Loyal Customers,United Kingdom
2409,15626.0,3195.0,49,5084857.453001411,2,3,3,Loyal Customers,United Kingdom
2410,15628.0,3125.0,155,5087727.693001418,5,5,3,Loyal Customers,United Kingdom
2411,15630.0,3166.0,60,5088914.043001421,3,4,3,Loyal Customers,United Kingdom
2412,15632.0,3136.0,167,5092199.35300142,4,5,3,Loyal Customers,United Kingdom
2413,15634.0,3138.0,15,5092442.90300142,4,2,3,Potential Loyalist,United Kingdom
2414,15636.0,3210.0,25,5093167.663001422,2,2,3,Customers needing Attention,United Kingdom
2415,15637.0,3173.0,15,5093391.023001422,3,2,3,Potential Loyalist,United Kingdom
2416,15639.0,3255.0,25,5093816.3430014225,2,2,3,Customers needing Attention,United Kingdom
2417,15640.0,3125.0,484,5106332.003001439,5,5,3,Loyal Customers,United Kingdom
2418,15641.0,3226.0,119,5108219.203001442,2,4,3,Loyal Customers,United Kingdom
2419,15643.0,3312.0,33,5108883.203001443,1,3,3,At Risk,United Kingdom
2420,15644.0,3287.0,238,5109696.203001449,2,5,3,Loyal Customers,United Kingdom
2421,15645.0,3139.0,52,5110308.213001448,4,3,3,Loyal Customers,United Kingdom
2422,15646.0,3278.0,35,5110755.853001449,2,3,3,Loyal Customers,United Kingdom
2423,15648.0,3325.0,25,5111413.203001452,1,2,3,At Risk,United Kingdom
2424,15649.0,3457.0,2,5112229.203001452,1,1,3,Customers needing Attention,United Kingdom
2425,15651.0,3157.0,32,5112875.503001451,3,3,3,Loyal Customers,United Kingdom
2426,15652.0,3212.0,21,5113213.243001452,2,2,3,Customers needing Attention,United Kingdom
2427,15653.0,3213.0,6,5114090.683001452,2,1,3,Customers needing Attention,United Kingdom
2428,15654.0,3130.0,21,5115013.21300145,5,2,3,Potential Loyalist,United Kingdom
2429,15655.0,3364.0,34,5115573.883001453,1,3,3,At Risk,United Kingdom
2430,15656.0,3166.0,47,5116322.383001454,3,3,3,Loyal Customers,United Kingdom
2431,15657.0,3143.0,1,5116352.383001454,4,1,3,Potential Loyalist,United Kingdom
2432,15658.0,3311.0,48,5117376.483001457,1,3,3,At Risk,United Kingdom
2433,15659.0,3164.0,11,5117682.933001456,3,1,3,Potential Loyalist,United Kingdom
2434,15660.0,3146.0,90,5119283.793001457,4,4,3,Loyal Customers,United Kingdom
2435,15661.0,3438.0,5,5119593.593001456,1,1,3,Customers needing Attention,United Kingdom
2436,15663.0,3227.0,9,5119731.733001457,2,1,3,Customers needing Attention,United Kingdom
2437,15664.0,3171.0,17,5120118.163001458,3,2,3,Potential Loyalist,United Kingdom
2438,15665.0,3289.0,116,5122360.173001465,2,4,3,Loyal Customers,United Kingdom
2439,15667.0,3160.0,13,5122661.493001468,3,1,3,Potential Loyalist,United Kingdom
2440,15668.0,3338.0,1,5122737.813001468,1,1,3,Customers needing Attention,United Kingdom
2441,15669.0,3161.0,33,5123422.153001468,3,3,3,Loyal Customers,United Kingdom
2442,15670.0,3417.0,12,5123595.203001468,1,1,3,Customers needing Attention,United Kingdom
2443,15671.0,3139.0,78,5126252.333001471,4,4,3,Loyal Customers,United Kingdom
2444,15673.0,3209.0,155,5129133.353001482,2,5,3,Loyal Customers,United Kingdom
2445,15674.0,3194.0,114,5131579.953001478,2,4,3,Loyal Customers,United Kingdom
2446,15675.0,3202.0,21,5131903.643001478,2,2,3,Customers needing Attention,United Kingdom
2447,15676.0,3139.0,202,5135339.403001485,4,5,3,Loyal Customers,United Kingdom
2448,15677.0,3170.0,33,5135996.633001485,3,3,3,Loyal Customers,United Kingdom
2449,15678.0,3173.0,12,5136349.333001484,3,1,3,Potential Loyalist,United Kingdom
2450,15679.0,3145.0,110,5137130.613001488,4,4,3,Loyal Customers,United Kingdom
2451,15680.0,3130.0,78,5138464.293001485,5,4,3,Loyal Customers,United Kingdom
2452,15681.0,3146.0,53,5139890.453001481,4,3,3,Loyal Customers,United Kingdom
2453,15683.0,3238.0,10,5140084.203001481,2,1,3,Customers needing Attention,United Kingdom
2454,15687.0,3129.0,166,5143077.303001478,5,5,3,Loyal Customers,United Kingdom
2455,15689.0,3240.0,9,5143331.403001477,2,1,3,Customers needing Attention,United Kingdom
2456,15690.0,3125.0,19,5143571.163001477,5,2,3,Potential Loyalist,United Kingdom
2457,15691.0,3373.0,2,5143707.963001477,1,1,3,Customers needing Attention,United Kingdom
2458,15692.0,3149.0,12,5143899.003001478,4,1,3,Potential Loyalist,United Kingdom
2459,15694.0,3121.0,78,5150378.40300148,5,4,3,Loyal Customers,United Kingdom
2460,15695.0,3387.0,22,5150788.38300148,1,2,3,At Risk,United Kingdom
2461,15696.0,3154.0,171,5153524.84300148,3,5,3,Loyal Customers,United Kingdom
2462,15699.0,3138.0,18,5153834.493001482,4,2,3,Potential Loyalist,United Kingdom
2463,15700.0,3293.0,86,5154531.17300149,2,4,3,Loyal Customers,United Kingdom
2464,15701.0,3123.0,237,5156073.3130014995,5,5,3,Loyal Customers,United Kingdom
2465,15703.0,3385.0,5,5156284.8130014995,1,1,3,Customers needing Attention,United Kingdom
2466,15704.0,3261.0,117,5158578.433001506,2,4,3,Loyal Customers,United Kingdom
2467,15705.0,3322.0,6,5158721.533001508,1,1,3,Customers needing Attention,United Kingdom
2468,15706.0,3184.0,55,5159782.09300151,3,3,3,Loyal Customers,United Kingdom
2469,15707.0,3156.0,214,5160727.673001515,3,5,3,Loyal Customers,United Kingdom
2470,15708.0,3161.0,288,5164091.913001524,3,5,3,Loyal Customers,United Kingdom
2471,15709.0,3404.0,6,5164225.163001524,1,1,3,Customers needing Attention,United Kingdom
2472,15712.0,3130.0,53,5165297.523001525,5,3,3,Loyal Customers,United Kingdom
2473,15713.0,3264.0,19,5165654.223001525,2,2,3,Customers needing Attention,United Kingdom
2474,15714.0,3132.0,35,5165985.103001527,5,3,3,Loyal Customers,United Kingdom
2475,15716.0,3266.0,118,5167103.913001528,2,4,3,Loyal Customers,United Kingdom
2476,15717.0,3355.0,7,5167254.213001529,1,1,3,Customers needing Attention,United Kingdom
2477,15719.0,3153.0,937,5172299.8230015775,4,5,3,Loyal Customers,United Kingdom
2478,15720.0,3145.0,128,5172898.553001582,4,5,3,Loyal Customers,United Kingdom
2479,15721.0,3132.0,91,5173405.633001586,5,4,3,Loyal Customers,United Kingdom
2480,15722.0,3156.0,69,5175628.193001588,3,4,3,Loyal Customers,United Kingdom
2481,15723.0,3485.0,41,5175831.29300159,1,3,3,At Risk,United Kingdom
2482,15724.0,3322.0,11,5176049.543001591,1,1,3,Customers needing Attention,United Kingdom
2483,15725.0,3136.0,32,5176464.793001588,4,3,3,Loyal Customers,United Kingdom
2484,15727.0,3137.0,302,5181643.753001592,4,5,3,Loyal Customers,United Kingdom
2485,15729.0,3333.0,5,5181728.753001592,1,1,3,Customers needing Attention,United Kingdom
2486,15730.0,3186.0,70,5182849.633001596,3,4,3,Loyal Customers,United Kingdom
2487,15732.0,3333.0,14,5183143.753001595,1,1,3,Customers needing Attention,United Kingdom
2488,15733.0,3403.0,10,5183306.053001596,1,1,3,Customers needing Attention,United Kingdom
2489,15734.0,3235.0,26,5184645.503001595,2,2,3,Customers needing Attention,United Kingdom
2490,15737.0,3135.0,72,5185850.623001597,5,4,3,Loyal Customers,United Kingdom
2491,15738.0,3139.0,173,5190663.04300159,4,5,3,Loyal Customers,United Kingdom
2492,15739.0,3187.0,8,5191112.1630015895,3,1,3,Potential Loyalist,United Kingdom
2493,15740.0,3170.0,9,5191267.043001589,3,1,3,Potential Loyalist,United Kingdom
2494,15743.0,3137.0,88,5192051.503001595,4,4,3,Loyal Customers,United Kingdom
2495,15744.0,3198.0,3,5192086.303001595,2,1,3,Customers needing Attention,United Kingdom
2496,15745.0,3140.0,62,5193180.893001594,4,4,3,Loyal Customers,United Kingdom
2497,15746.0,3255.0,28,5193377.773001593,2,2,3,Customers needing Attention,United Kingdom
2498,15747.0,3133.0,93,5194351.813001596,5,4,3,Loyal Customers,United Kingdom
2499,15748.0,3161.0,21,5194501.123001596,3,2,3,Potential Loyalist,United Kingdom
2500,15749.0,3356.0,10,5239035.423001597,1,1,3,Customers needing Attention,United Kingdom
2501,15750.0,3123.0,293,5241500.90300161,5,5,3,Loyal Customers,United Kingdom
2502,15752.0,3160.0,411,5244138.283001642,3,5,3,Loyal Customers,United Kingdom
2503,15753.0,3425.0,1,5244217.483001642,1,1,3,Customers needing Attention,United Kingdom
2504,15754.0,3172.0,28,5244676.053001644,3,2,3,Potential Loyalist,United Kingdom
2505,15755.0,3131.0,141,5247040.303001652,5,5,3,Loyal Customers,United Kingdom
2506,15756.0,3182.0,192,5247573.263001663,3,5,3,Loyal Customers,United Kingdom
2507,15757.0,3186.0,45,5248287.683001663,3,3,3,Loyal Customers,United Kingdom
2508,15758.0,3145.0,9,5248492.933001663,4,1,3,Potential Loyalist,United Kingdom
2509,15759.0,3339.0,7,5248745.973001663,1,1,3,Customers needing Attention,United Kingdom
2510,15762.0,3186.0,37,5249329.723001663,3,3,3,Loyal Customers,United Kingdom
2511,15763.0,3152.0,61,5250416.643001664,4,4,3,Loyal Customers,United Kingdom
2512,15764.0,3209.0,180,5253696.613001665,2,5,3,Loyal Customers,United Kingdom
2513,15766.0,3185.0,11,5254011.673001667,3,1,3,Potential Loyalist,United Kingdom
2514,15768.0,3236.0,27,5254633.503001666,2,2,3,Customers needing Attention,United Kingdom
2515,15769.0,3128.0,130,5310886.223001668,5,5,3,Loyal Customers,United Kingdom
2516,15773.0,3126.0,10,5311521.903001669,5,1,3,Potential Loyalist,United Kingdom
2517,15774.0,3189.0,25,5311792.703001671,3,2,3,Potential Loyalist,United Kingdom
2518,15775.0,3366.0,7,5311897.603001671,1,1,3,Customers needing Attention,United Kingdom
2519,15776.0,3254.0,18,5312139.223001672,2,2,3,Customers needing Attention,United Kingdom
2520,15777.0,3362.0,21,5313186.333001671,1,2,3,At Risk,United Kingdom
2521,15780.0,3304.0,29,5313661.613001672,1,2,3,At Risk,United Kingdom
2522,15781.0,3146.0,20,5314007.0730016725,4,2,3,Potential Loyalist,United Kingdom
2523,15782.0,3130.0,43,5316621.813001674,5,3,3,Loyal Customers,United Kingdom
2524,15783.0,3131.0,14,5316868.1130016735,5,1,3,Potential Loyalist,United Kingdom
2525,15785.0,3153.0,83,5319197.083001678,4,4,3,Loyal Customers,United Kingdom
2526,15786.0,3167.0,267,5324129.283001684,3,5,3,Loyal Customers,United Kingdom
2527,15787.0,3147.0,206,5325077.333001685,4,5,3,Loyal Customers,United Kingdom
2528,15789.0,3479.0,25,5325428.633001687,1,2,3,At Risk,United Kingdom
